5.573735 	 7.213318 	 0.000309 	 0.024384
5.527963 	 7.211609 	 0.000213 	 0.025543
5.481285 	 7.199341 	 0.000618 	 0.025177
5.433701 	 7.209076 	 -0.001087 	 0.022888
5.387476 	 7.205963 	 0.001225 	 0.025635
5.334906 	 7.203644 	 0.002077 	 0.028259
5.295479 	 7.198944 	 0.000682 	 0.027435
5.247441 	 7.217621 	 0.000586 	 0.026123
5.199857 	 7.212677 	 -0.000085 	 0.024261
5.154085 	 7.215790 	 0.000820 	 0.025665
5.106047 	 7.203156 	 0.001917 	 0.026581
5.062088 	 7.224915 	 0.000991 	 0.027679
5.018129 	 7.212738 	 0.000437 	 0.024323
4.967372 	 7.213715 	 0.000565 	 0.025055
4.919334 	 7.205597 	 0.000980 	 0.025787
4.878094 	 7.220215 	 0.001033 	 0.026123
4.832776 	 7.210815 	 0.001023 	 0.026917
4.782472 	 7.213470 	 0.002120 	 0.028107
4.733981 	 7.218689 	 0.000799 	 0.027405
4.690929 	 7.217377 	 0.000937 	 0.027191
4.646063 	 7.210571 	 0.000969 	 0.026642
4.598479 	 7.223419 	 -0.000373 	 0.024231
4.549988 	 7.227722 	 0.001065 	 0.024780
4.502403 	 7.218658 	 0.000107 	 0.026093
4.455725 	 7.222992 	 0.001449 	 0.027618
4.412219 	 7.218750 	 0.002695 	 0.029083
4.363275 	 7.217773 	 0.000107 	 0.028290
4.322035 	 7.202911 	 0.002770 	 0.027222
4.271278 	 7.218536 	 0.000565 	 0.028351
4.226866 	 7.219696 	 0.000213 	 0.026764
4.177922 	 7.203064 	 0.000820 	 0.025635
4.133963 	 7.221619 	 0.000863 	 0.026733
4.087738 	 7.216736 	 -0.000330 	 0.025116
4.038341 	 7.208618 	 0.000937 	 0.027069
3.993022 	 7.216064 	 0.000660 	 0.026947
3.948157 	 7.212738 	 0.000746 	 0.025787
3.898306 	 7.212799 	 -0.000692 	 0.024780
3.853441 	 7.213074 	 0.000554 	 0.025330
3.809029 	 7.205780 	 0.001246 	 0.025238
3.761897 	 7.211761 	 -0.000053 	 0.025452
3.713406 	 7.216003 	 0.000138 	 0.024719
3.667181 	 7.205872 	 0.000586 	 0.024902
3.625488 	 7.212677 	 0.000341 	 0.024567
3.576997 	 7.206421 	 0.001023 	 0.025818
3.527147 	 7.210571 	 0.000884 	 0.027008
3.481375 	 7.212708 	 0.001438 	 0.028748
3.438776 	 7.203613 	 0.000117 	 0.026367
3.392551 	 7.210632 	 0.000181 	 0.026489
3.344966 	 7.209595 	 -0.000096 	 0.024139
3.297835 	 7.207947 	 -0.000820 	 0.024780
3.252969 	 7.212921 	 -0.000245 	 0.023987
3.205385 	 7.204620 	 0.002205 	 0.026825
3.158707 	 7.209503 	 -0.000117 	 0.026428
3.110216 	 7.200653 	 0.001726 	 0.025940
3.067163 	 7.210632 	 0.001385 	 0.027985
3.014594 	 7.216339 	 0.000032 	 0.026367
2.970634 	 7.208557 	 0.000064 	 0.026245
2.927582 	 7.209106 	 0.000213 	 0.025452
2.876825 	 7.210724 	 0.002450 	 0.026367
2.831960 	 7.209442 	 0.000181 	 0.026947
2.786188 	 7.201385 	 0.001662 	 0.026398
2.737697 	 7.203796 	 0.000586 	 0.024719
2.695551 	 7.211243 	 0.000884 	 0.026367
2.646606 	 7.216949 	 0.000469 	 0.025574
2.602194 	 7.208923 	 0.000948 	 0.026733
2.554156 	 7.211853 	 0.000629 	 0.027496
2.507932 	 7.208771 	 0.000565 	 0.025360
2.465785 	 7.199524 	 -0.000170 	 0.025116
2.416388 	 7.218689 	 0.000085 	 0.023468
2.367897 	 7.208740 	 0.001342 	 0.028076
2.322578 	 7.204926 	 0.001033 	 0.028992
2.275900 	 7.196777 	 0.000905 	 0.028442
2.229222 	 7.213104 	 0.000852 	 0.029907
2.182544 	 7.208832 	 0.000320 	 0.028015
2.136319 	 7.213379 	 0.000511 	 0.028320
2.091907 	 7.203369 	 0.000170 	 0.027649
2.043869 	 7.214935 	 -0.000021 	 0.025146
1.998550 	 7.210602 	 -0.000383 	 0.026093
