7.101425 	 7.215698 	 -0.000330 	 0.024780
7.052934 	 7.203674 	 0.000948 	 0.023407
7.008069 	 7.199951 	 0.000905 	 0.026031
6.960484 	 7.214935 	 0.003004 	 0.029144
6.914259 	 7.202637 	 -0.000650 	 0.027100
6.868034 	 7.199799 	 0.000799 	 0.025604
6.822263 	 7.208557 	 -0.001300 	 0.024353
6.775131 	 7.211914 	 -0.000202 	 0.024628
6.730266 	 7.202606 	 -0.000266 	 0.024475
6.681775 	 7.205444 	 -0.000362 	 0.022705
6.635097 	 7.221497 	 0.000224 	 0.022461
6.587965 	 7.209991 	 0.002077 	 0.025513
6.541740 	 7.204651 	 0.000043 	 0.025330
6.498688 	 7.202789 	 0.000831 	 0.025177
6.451103 	 7.202515 	 0.001672 	 0.026489
6.403519 	 7.196716 	 -0.002162 	 0.024323
6.354121 	 7.196747 	 0.000874 	 0.022552
6.310616 	 7.213989 	 -0.000959 	 0.021484
6.264391 	 7.187897 	 0.001513 	 0.024170
6.219072 	 7.203857 	 -0.000021 	 0.024261
6.170581 	 7.209686 	 0.002109 	 0.023956
6.127528 	 7.206573 	 0.002397 	 0.026642
6.079944 	 7.209381 	 -0.001395 	 0.025391
6.035078 	 7.205505 	 -0.000490 	 0.026062
5.982962 	 7.197815 	 0.001395 	 0.026123
5.936284 	 7.214996 	 -0.000043 	 0.024231
5.892778 	 7.204041 	 0.000597 	 0.024536
5.847459 	 7.199799 	 -0.000341 	 0.024750
5.800781 	 7.205566 	 0.000863 	 0.025818
5.753197 	 7.210724 	 0.001832 	 0.028076
5.710597 	 7.191650 	 0.000714 	 0.024963
5.663013 	 7.205719 	 0.001087 	 0.027252
5.612709 	 7.218018 	 0.000202 	 0.025696
5.569656 	 7.192505 	 0.000288 	 0.022491
5.521165 	 7.212250 	 0.000426 	 0.024567
5.475847 	 7.221130 	 0.000043 	 0.024261
5.429169 	 7.199890 	 -0.000469 	 0.023010
5.382037 	 7.213837 	 0.001033 	 0.025299
5.336266 	 7.196625 	 -0.000895 	 0.024445
5.288681 	 7.200867 	 0.000714 	 0.023376
5.241550 	 7.205353 	 0.001055 	 0.022827
5.199857 	 7.207764 	 0.001374 	 0.025177
5.150459 	 7.196899 	 0.001065 	 0.025635
5.102422 	 7.206818 	 0.001150 	 0.027008
5.057103 	 7.202545 	 0.000490 	 0.026215
5.012691 	 7.202545 	 0.000170 	 0.024750
4.963747 	 7.206665 	 0.001427 	 0.026489
4.920694 	 7.208923 	 0.002407 	 0.028717
4.873563 	 7.210449 	 0.001800 	 0.028931
4.826431 	 7.207489 	 0.000831 	 0.027130
4.779753 	 7.212555 	 0.000490 	 0.026886
4.733528 	 7.198883 	 0.001545 	 0.025665
4.687303 	 7.206482 	 0.001566 	 0.026917
4.639719 	 7.212738 	 0.001683 	 0.026245
4.593040 	 7.198486 	 0.001555 	 0.027130
4.546815 	 7.197998 	 0.002035 	 0.028961
4.502856 	 7.208588 	 0.000575 	 0.028046
4.453912 	 7.193756 	 0.002120 	 0.028534
4.408141 	 7.212830 	 -0.000383 	 0.026337
4.360103 	 7.190796 	 0.002876 	 0.027496
4.316597 	 7.208527 	 0.001811 	 0.027832
4.268559 	 7.201752 	 0.001342 	 0.027985
4.220068 	 7.216797 	 0.001076 	 0.027557
4.173390 	 7.195618 	 0.000426 	 0.026947
4.129431 	 7.204163 	 0.000916 	 0.027527
4.081847 	 7.206238 	 0.000842 	 0.027771
4.039247 	 7.198456 	 0.000224 	 0.026428
3.990756 	 7.203979 	 0.001619 	 0.026855
3.943625 	 7.195862 	 0.000799 	 0.028076
3.897400 	 7.209900 	 0.000032 	 0.026733
3.850269 	 7.212677 	 0.002621 	 0.028473
3.804950 	 7.208557 	 -0.000788 	 0.026031
3.756459 	 7.204773 	 -0.001822 	 0.021301
3.710234 	 7.210114 	 0.001055 	 0.023285
3.666275 	 7.221985 	 -0.000256 	 0.024963
3.618690 	 7.215729 	 -0.000703 	 0.022339
3.571559 	 7.208588 	 -0.000341 	 0.023407
3.528053 	 7.200043 	 0.002557 	 0.027008
3.480016 	 7.198853 	 0.000117 	 0.024872
3.431525 	 7.208374 	 -0.000298 	 0.022797
3.384846 	 7.218048 	 0.000703 	 0.024750
3.338168 	 7.205658 	 -0.000149 	 0.024109
3.295116 	 7.135742 	 0.010450 	 0.032288
3.247984 	 7.136627 	 0.011888 	 0.044525
3.199947 	 7.137360 	 0.013412 	 0.052368
3.154175 	 7.133759 	 0.012773 	 0.056763
3.107043 	 7.140076 	 0.012400 	 0.056030
3.060818 	 7.130493 	 0.013348 	 0.056854
3.018672 	 7.129639 	 0.014275 	 0.059753
