7.980153 	 7.208557 	 0.001459 	 0.028015
7.936194 	 7.206726 	 -0.000799 	 0.025055
7.886797 	 7.206543 	 -0.000298 	 0.023132
7.838759 	 7.215637 	 0.000117 	 0.024567
7.795253 	 7.205078 	 0.001044 	 0.025116
7.749481 	 7.218109 	 0.001513 	 0.027924
7.704163 	 7.220734 	 0.000671 	 0.025726
7.656578 	 7.210663 	 0.000096 	 0.025513
7.609447 	 7.213257 	 0.001449 	 0.024963
7.562315 	 7.207520 	 0.000138 	 0.025696
7.516544 	 7.211609 	 0.001502 	 0.026489
7.469412 	 7.206329 	 0.001715 	 0.027069
7.423187 	 7.215820 	 0.000607 	 0.028473
7.378775 	 7.219727 	 0.001768 	 0.027893
7.331190 	 7.210846 	 0.001438 	 0.027435
7.284059 	 7.215790 	 0.001598 	 0.026733
7.237834 	 7.210785 	 0.002706 	 0.028900
7.190703 	 7.217316 	 0.002003 	 0.030609
7.144931 	 7.210724 	 0.001758 	 0.029297
7.099612 	 7.207672 	 0.001545 	 0.030151
7.050668 	 7.212799 	 0.002482 	 0.029083
7.005803 	 7.204681 	 0.002237 	 0.029755
6.960937 	 7.215759 	 0.002674 	 0.028137
6.915619 	 7.219940 	 0.001001 	 0.028687
6.870753 	 7.214874 	 0.001790 	 0.027557
6.819090 	 7.218933 	 0.002386 	 0.028778
6.772865 	 7.210480 	 0.000533 	 0.027283
6.727094 	 7.205536 	 0.000927 	 0.026733
6.682681 	 7.216400 	 0.000213 	 0.025421
6.634644 	 7.226654 	 0.001790 	 0.027679
6.587059 	 7.210480 	 0.000820 	 0.028687
6.541287 	 7.216370 	 0.001800 	 0.027557
6.498235 	 7.205780 	 0.001076 	 0.029297
6.449744 	 7.204773 	 0.000735 	 0.027588
6.400346 	 7.206390 	 0.000991 	 0.026520
6.357294 	 7.221313 	 0.001662 	 0.027588
6.308350 	 7.209290 	 0.001854 	 0.027924
6.264391 	 7.220123 	 0.001694 	 0.028076
6.219978 	 7.213226 	 0.002152 	 0.028412
6.173300 	 7.206482 	 0.002631 	 0.028717
6.124809 	 7.210632 	 0.000650 	 0.028748
6.077225 	 7.219879 	 0.000650 	 0.025085
6.031000 	 7.201752 	 0.001406 	 0.027191
5.983415 	 7.206604 	 -0.001225 	 0.022491
5.937190 	 7.201660 	 0.000522 	 0.024109
5.888699 	 7.219910 	 0.000937 	 0.022766
5.845647 	 7.215668 	 0.001587 	 0.026825
5.799875 	 7.206726 	 -0.000746 	 0.024567
5.754103 	 7.205872 	 0.001513 	 0.025909
5.709691 	 7.221436 	 0.002045 	 0.028046
5.659387 	 7.213562 	 0.001055 	 0.027069
5.614522 	 7.199005 	 0.001129 	 0.026642
5.569656 	 7.213562 	 0.001129 	 0.027130
5.521619 	 7.204468 	 -0.000256 	 0.024536
5.472675 	 7.206329 	 0.000874 	 0.026031
5.429169 	 7.220337 	 0.002514 	 0.028198
5.382491 	 7.204437 	 0.001342 	 0.026825
5.334453 	 7.210571 	 0.000660 	 0.026550
5.290494 	 7.213806 	 0.002450 	 0.029755
5.246082 	 7.202515 	 0.001992 	 0.029266
5.196231 	 7.204620 	 0.001097 	 0.028046
5.152725 	 7.217468 	 0.001065 	 0.027588
5.101968 	 7.212708 	 -0.000181 	 0.024017
5.054384 	 7.208405 	 0.000980 	 0.025360
5.009518 	 7.207611 	 0.001385 	 0.025391
4.964200 	 7.212646 	 0.000820 	 0.026550
4.916615 	 7.218994 	 0.003537 	 0.029999
4.871750 	 7.195496 	 0.001459 	 0.029053
