10.995200 	 7.207306 	 -0.000213 	 0.024567
10.948975 	 7.192261 	 0.000309 	 0.023621
10.904109 	 7.190155 	 -0.000128 	 0.024567
10.856978 	 7.198883 	 0.001609 	 0.024872
10.807581 	 7.192200 	 0.001491 	 0.026855
10.764075 	 7.187378 	 0.001449 	 0.027405
10.716943 	 7.194489 	 0.001587 	 0.028320
10.670265 	 7.195526 	 0.001161 	 0.025726
10.622227 	 7.202606 	 0.000501 	 0.026123
10.576003 	 7.194305 	 0.002397 	 0.026733
10.528871 	 7.194183 	 0.002983 	 0.030121
10.484912 	 7.199097 	 0.001758 	 0.028473
10.440047 	 7.203003 	 0.000937 	 0.029205
10.394275 	 7.204102 	 -0.000064 	 0.027710
10.345331 	 7.200043 	 -0.000895 	 0.022888
10.298199 	 7.190308 	 0.000991 	 0.024780
10.251974 	 7.200928 	 0.001140 	 0.025665
10.209375 	 7.198792 	 0.000959 	 0.027008
10.158165 	 7.202393 	 0.000660 	 0.026154
10.114659 	 7.199127 	 0.001119 	 0.028229
10.069794 	 7.201416 	 -0.000607 	 0.026459
10.021303 	 7.189178 	 -0.000213 	 0.022736
9.975078 	 7.198944 	 0.000969 	 0.024750
9.928853 	 7.198944 	 0.001119 	 0.026581
9.883081 	 7.200226 	 0.000660 	 0.024078
9.835497 	 7.206787 	 0.001225 	 0.026245
9.787459 	 7.189209 	 0.001182 	 0.026031
9.742140 	 7.199097 	 0.000288 	 0.026703
9.695915 	 7.198425 	 0.001214 	 0.027161
9.649690 	 7.201508 	 0.000565 	 0.026764
9.605731 	 7.200348 	 0.000107 	 0.025787
9.559053 	 7.201324 	 -0.000149 	 0.025116
9.511469 	 7.199310 	 0.000703 	 0.025024
9.466603 	 7.211090 	 0.000831 	 0.026733
9.421738 	 7.211243 	 0.001662 	 0.026245
9.374606 	 7.188568 	 0.000234 	 0.026794
9.328381 	 7.199219 	 0.000810 	 0.027069
9.280344 	 7.195282 	 0.001598 	 0.025818
9.232759 	 7.206024 	 0.000128 	 0.025543
9.188800 	 7.191315 	 -0.000373 	 0.024261
9.139403 	 7.195953 	 0.000224 	 0.022095
9.095444 	 7.190216 	 0.001332 	 0.025574
9.052844 	 7.203644 	 0.001545 	 0.026611
9.002994 	 7.212311 	 0.001204 	 0.027191
8.956316 	 7.206818 	 0.000895 	 0.026825
8.911450 	 7.200043 	 0.000959 	 0.024750
8.864772 	 7.194427 	 0.002024 	 0.026276
8.816734 	 7.185974 	 0.000852 	 0.026703
8.770056 	 7.202271 	 0.000075 	 0.025543
8.726550 	 7.193665 	 0.001886 	 0.027039
8.678059 	 7.195312 	 0.001395 	 0.027283
8.630928 	 7.196320 	 0.002248 	 0.028168
8.586969 	 7.212830 	 -0.000160 	 0.027832
8.536665 	 7.193909 	 0.001278 	 0.027252
8.492706 	 7.207367 	 0.000383 	 0.026154
8.445122 	 7.200073 	 0.003089 	 0.031067
8.396178 	 7.195679 	 0.001055 	 0.029297
8.353125 	 7.192993 	 0.001033 	 0.029449
8.307806 	 7.199249 	 0.002003 	 0.028778
8.259769 	 7.195709 	 0.002035 	 0.029053
8.213091 	 7.215973 	 0.000618 	 0.027618
8.165959 	 7.202240 	 0.000138 	 0.026428
8.121094 	 7.202545 	 0.000618 	 0.026337
8.073056 	 7.207184 	 0.000107 	 0.024872
8.030910 	 7.190338 	 0.000479 	 0.027100
7.981966 	 7.192902 	 0.001641 	 0.026001
7.936647 	 7.184814 	 -0.000724 	 0.024811
7.887703 	 7.197388 	 -0.000075 	 0.024170
7.841931 	 7.202911 	 -0.000692 	 0.022491
7.795706 	 7.199860 	 0.000895 	 0.025757
7.750841 	 7.204071 	 0.001374 	 0.027863
7.703256 	 7.197479 	 -0.000256 	 0.024658
7.657484 	 7.195526 	 0.001150 	 0.025543
7.609447 	 7.199097 	 0.000650 	 0.024506
7.564581 	 7.191223 	 0.001193 	 0.026978
7.516544 	 7.201080 	 0.002727 	 0.027771
7.471225 	 7.201172 	 0.001119 	 0.028381
7.423187 	 7.191742 	 0.001651 	 0.027252
7.377415 	 7.195129 	 0.000245 	 0.026245
7.333910 	 7.198639 	 0.000565 	 0.025177
7.282700 	 7.193939 	 0.000884 	 0.026184
7.237381 	 7.197266 	 0.001065 	 0.028198
7.192969 	 7.194153 	 0.001854 	 0.027863
7.146744 	 7.190063 	 0.001087 	 0.029327
7.101878 	 7.206146 	 0.000842 	 0.026855
7.054747 	 7.200043 	 0.000575 	 0.026031
7.009882 	 7.190002 	 0.000043 	 0.025940
